asn,ixp,ixp_cc,fac,fac_cc
146762,JPIX TOKYO,JP,NTT  DOCOMO BUSINESS Tokyo (NW1),JP
146762,JPIX TOKYO,JP,AT TOKYO (CC1/CC2),JP
146762,JPIX TOKYO,JP,COLT in Asia Tokyo Data Center 1 (TDC1),JP
146762,JPIX TOKYO,JP,AT TOKYO (CC3),JP
146762,JPIX TOKYO,JP,NTT DATA Mitaka DataCenter EAST,JP
146762,JPIX TOKYO,JP,Digital Realty Tokyo - NRT10,JP
146762,JPIX TOKYO,JP,Telehouse – TOKYO Otemachi (KDDI Otemachi),JP
146762,JPIX TOKYO,JP,Digital Edge TYO2 (ComSpace 1) - Tokyo,JP
146762,JPIX TOKYO,JP,NTT DATA Otemachi Bldg,JP
146762,JPIX TOKYO,JP,Equinix TY2 - Tokyo,JP
146762,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
146762,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
146762,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
146762,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
146762,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
146762,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
146762,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
146762,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
146762,DE-CIX Frankfurt,DE,maincubes FRA01,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
146762,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
146762,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
146762,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
146762,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
146762,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
146762,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
146762,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
146762,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
146762,DE-CIX Frankfurt,DE,maincubes FRA01,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
146762,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
146762,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
146762,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
146762,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
146762,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
146762,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
146762,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
146762,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
146762,DE-CIX Frankfurt,DE,maincubes FRA01,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
146762,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
146762,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
146762,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
146762,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
146762,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
146762,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
146762,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
146762,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
146762,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
146762,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
146762,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
146762,DE-CIX Frankfurt,DE,maincubes FRA01,DE
146762,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
146762,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
146762,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
146762,SHIXP,CN,,
146762,Equinix Hong Kong,HK,Equinix HK1 - Hong Kong,HK
146762,Equinix Hong Kong,HK,Equinix HK5 - Hong Kong,HK
146762,Equinix Hong Kong,HK,Equinix HK6 - Hong Kong,HK
146762,Equinix Hong Kong,HK,Equinix HK3 - Hong Kong,HK
146762,Equinix Hong Kong,HK,Equinix HK2 - Hong Kong,HK
146762,JPNAP Tokyo,JP,Digital Realty Tokyo - NRT10,JP
146762,JPNAP Tokyo,JP,Equinix TY2 - Tokyo,JP
146762,JPNAP Tokyo,JP,NTT-ME Ikebukuro DC,JP
146762,JPNAP Tokyo,JP,IIJ Shiroi DCC,JP
146762,JPNAP Tokyo,JP,COLT in Asia Tokyo Data Center 1 (TDC1),JP
146762,JPNAP Tokyo,JP,NTT  DOCOMO BUSINESS TK1 - Tokyo (NTT Otemachi),JP
146762,JPNAP Tokyo,JP,Otemachi Place West Tower (BBTower Shin-Otemachi),JP
146762,JPNAP Tokyo,JP,AT TOKYO (CC3),JP
146762,JPNAP Tokyo,JP,IIJ Ikebukuro DC,JP
146762,JPNAP Tokyo,JP,Digital Edge TYO2 (ComSpace 1) - Tokyo,JP
146762,JPNAP Tokyo,JP,SCSK netXDC (SI1/SI2/SI3)/NEC Inzai DC,JP
146762,JPNAP Tokyo,JP,AT TOKYO (CC1/CC2),JP
146762,JPNAP Tokyo,JP,NTT  DOCOMO BUSINESS Tokyo (NW1),JP
146762,JPNAP Tokyo,JP,Equinix TY4 - Tokyo,JP
146762,Equinix Singapore,SG,Equinix SG5 - Singapore,SG
146762,Equinix Singapore,SG,Equinix SG4 - Singapore,SG
146762,Equinix Singapore,SG,Equinix SG3 - Singapore,SG
146762,Equinix Singapore,SG,Equinix SG2 - Singapore,SG
146762,Equinix Singapore,SG,Equinix SG1 - Singapore,SG
4842,YYCIX,CA,Arrow Calgary DC1,CA
4842,YYCIX,CA,Equinix CL1 - Calgary,CA
4842,YYCIX,CA,Equinix CL3 - Calgary (formerly Q9 Calgary Three),CA
4842,YYCIX,CA,Rogers Calgary DC2 (1313 10th Ave SW),CA
4842,YYCIX,CA,Cologix CGY1,CA
4842,YYCIX,CA,City of Calgary - City Hall,CA
4842,YYCIX,CA,eStruxture CAL-1,CA
4842,YYCIX,CA,Arrow Calgary DC2,CA
4842,YYCIX,CA,Datahive,CA
4842,SIX Seattle (Jumbo),US,DataBank Minneapolis (MSP4),US
4842,SIX Seattle (Jumbo),US,Cologix MIN1,US
4842,SIX Seattle (Jumbo),US,Cologix MIN2,US
4842,SIX Seattle (Jumbo),US,WowRack,US
4842,SIX Seattle (Jumbo),US,Equinix SE2/SE3 - Seattle,US
4842,SIX Seattle (Jumbo),US,Arrow Calgary DC2,CA
4842,SIX Seattle (Jumbo),US,H5 Data Centers Seattle,US
4842,SIX Seattle (Jumbo),US,Cologix MIN4,US
4842,SIX Seattle (Jumbo),US,KOMO Plaza Seattle (Formerly Fisher Plaza),US
4842,SIX Seattle (Jumbo),US,Centersquare Seattle (SEA1-B),US
4842,SIX Seattle (Jumbo),US,Cologix MIN3,US
4842,SIX Seattle (Jumbo),US,Digital Realty Seattle SEA10,US
4842,SIX Seattle (Jumbo),US,Sabey Intergate East Building 4,US
4842,SIX Seattle (Jumbo),US,Intergate West / Digital.forest / Fortress,US
4842,SIX Seattle (Jumbo),US,1530 SWIFT - NOCIX,US
4842,HKIX,HK,MEGA Two (iAdvantage Hong Kong),HK
4842,HKIX,HK,Telehouse - Hong Kong CCC (HKCOLO TKO),HK
4842,HKIX,HK,Equinix HK2 - Hong Kong,HK
4842,HKIX,HK,NTT Com Asia Hong Kong Financial Data Center,HK
4842,HKIX,HK,CUHK,HK
4842,HKIX,HK,MEGA-i (iAdvantage Hong Kong),HK
4842,SIX Seattle,US,Cologix MIN3,US
4842,SIX Seattle,US,Intergate West / Digital.forest / Fortress,US
4842,SIX Seattle,US,WowRack,US
4842,SIX Seattle,US,Equinix SE2/SE3 - Seattle,US
4842,SIX Seattle,US,Cologix MIN4,US
4842,SIX Seattle,US,KOMO Plaza Seattle (Formerly Fisher Plaza),US
4842,SIX Seattle,US,Cologix MIN1,US
4842,SIX Seattle,US,Cologix MIN2,US
4842,SIX Seattle,US,Digital Realty Seattle SEA10,US
4842,SIX Seattle,US,Arrow Calgary DC2,CA
4842,SIX Seattle,US,1530 SWIFT - NOCIX,US
4842,SIX Seattle,US,Sabey Intergate East Building 4,US
4842,SIX Seattle,US,H5 Data Centers Seattle,US
4842,SIX Seattle,US,Centersquare Seattle (SEA1-B),US
4842,SIX Seattle,US,DataBank Minneapolis (MSP4),US
4842,EVIX,US,Hurricane Electric Fremont 2,US
4842,EVIX,US,Tech Futures YVR1,CA
4842,KleyReX,DE,ITENOS Frankfurt (FRA1),DE
4842,KleyReX,DE,aixit Frankfurt,DE
4842,KleyReX,DE,INTERNIC Frankfurt,DE
4842,KleyReX,DE,Telehouse - Frankfurt,DE
4842,KleyReX,DE,NewTelco Frankfurt,DE
4842,KleyReX,DE,MK Netzdienste Datacenter,DE
4842,KleyReX,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
4842,KleyReX,DE,Digital Realty Frankfurt FRA1-27,DE
4842,KleyReX,DE,firstcolo - FRA4,DE
4842,KleyReX,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
4842,KleyReX,DE,iNTERWERK Rechenzentrum,DE
4842,KleyReX,DE,NTT Frankfurt 1 Data Center (FRA1),DE
23844,CNIX,CN,,
137753,Equinix Hong Kong,HK,Equinix HK1 - Hong Kong,HK
137753,Equinix Hong Kong,HK,Equinix HK5 - Hong Kong,HK
137753,Equinix Hong Kong,HK,Equinix HK6 - Hong Kong,HK
137753,Equinix Hong Kong,HK,Equinix HK3 - Hong Kong,HK
137753,Equinix Hong Kong,HK,Equinix HK2 - Hong Kong,HK
59019,CNIX,CN,,
4809,Any2West,US,CoreSite - Santa Clara (SV4),US
4809,Any2West,US,CoreSite - Santa Clara (SV7),US
4809,Any2West,US,CoreSite - Los Angeles (LA2),US
4809,Any2West,US,Coresite - Milpitas (SV2),US
4809,Any2West,US,CoreSite - Santa Clara (SV9),US
4809,Any2West,US,CoreSite - Santa Clara (SV8),US
4809,Any2West,US,CoreSite - Los Angeles (LA3),US
4809,Any2West,US,CoreSite - Santa Clara (SV3),US
4809,Any2West,US,CoreSite - San Jose (SV1),US
4809,Any2West,US,CoreSite - Los Angeles (LA1) One Wilshire,US
4809,UAE-IX,AE,Equinix DX3 - Dubai,AE
4809,UAE-IX,AE,Equinix DX1 - Dubai,AE
4809,UAE-IX,AE,datamena DXA - Dubai,AE
4809,UAE-IX,AE,Equinix DX3 - Dubai,AE
4809,UAE-IX,AE,Equinix DX1 - Dubai,AE
4809,UAE-IX,AE,datamena DXA - Dubai,AE
4809,UAE-IX,AE,Equinix DX3 - Dubai,AE
4809,UAE-IX,AE,Equinix DX1 - Dubai,AE
4809,UAE-IX,AE,datamena DXA - Dubai,AE
4809,UAE-IX,AE,Equinix DX3 - Dubai,AE
4809,UAE-IX,AE,Equinix DX1 - Dubai,AE
4809,UAE-IX,AE,datamena DXA - Dubai,AE
4809,SGIX,SG,Global Switch Singapore,SG
4809,SGIX,SG,Digital Realty Singapore SIN11,SG
4809,SGIX,SG,1-Net East,SG
4809,SGIX,SG,Equinix SG2 - Singapore,SG
4809,SGIX,SG,Racks Central,SG
4809,SGIX,SG,Keppel Data Centres | Keppel DC Singapore 1,SG
4809,SGIX,SG,Digital Realty Singapore SIN12,SG
4809,SGIX,SG,Iron Mountain Data Center - Singapore (SIN-1),SG
4809,SGIX,SG,Equinix SG1 - Singapore,SG
4809,SGIX,SG,Telin-3,SG
4809,SGIX,SG,Digital Realty Singapore SIN10,SG
4809,SGIX,SG,Epsilon Global Hubs Singapore,SG
4809,SGIX,SG,BDx SIN1 - Singapore,SG
4809,SGIX,SG,Equinix SG3 - Singapore,SG
4809,SGIX,SG,Equinix SG5 - Singapore,SG
4809,SGIX,SG,STT Singapore 5,SG
55967,HKIX,HK,MEGA Two (iAdvantage Hong Kong),HK
55967,HKIX,HK,Telehouse - Hong Kong CCC (HKCOLO TKO),HK
55967,HKIX,HK,Equinix HK2 - Hong Kong,HK
55967,HKIX,HK,NTT Com Asia Hong Kong Financial Data Center,HK
55967,HKIX,HK,CUHK,HK
55967,HKIX,HK,MEGA-i (iAdvantage Hong Kong),HK
55967,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
55967,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
55967,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
55967,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
55967,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
55967,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
55967,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
55967,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
55967,DE-CIX Frankfurt,DE,maincubes FRA01,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
55967,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
55967,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
55967,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
55967,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
55967,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
55967,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
55967,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
55967,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
55967,DE-CIX Frankfurt,DE,maincubes FRA01,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
55967,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
55967,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
55967,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
55967,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
55967,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
55967,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
55967,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
55967,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
55967,DE-CIX Frankfurt,DE,maincubes FRA01,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
55967,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
55967,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
55967,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
55967,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
55967,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
55967,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
55967,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
55967,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
55967,DE-CIX Frankfurt,DE,maincubes FRA01,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
55967,Equinix Singapore,SG,Equinix SG5 - Singapore,SG
55967,Equinix Singapore,SG,Equinix SG4 - Singapore,SG
55967,Equinix Singapore,SG,Equinix SG3 - Singapore,SG
55967,Equinix Singapore,SG,Equinix SG2 - Singapore,SG
55967,Equinix Singapore,SG,Equinix SG1 - Singapore,SG
55967,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
55967,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
55967,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
55967,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
55967,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
55967,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
55967,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
55967,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
55967,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
55967,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
55967,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
55967,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
55967,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
55967,DE-CIX Frankfurt,DE,maincubes FRA01,DE
55967,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
55967,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
